order_id,order_time,day_of_week,num_items,order_value,prep_time,restaurant_load,rider_assignment_delay,pickup_wait,distance_km,traffic_level,weather,area_type,rider_experience,peak_hour,actual_delivery_time,promised_eta,customer_zone,restaurant_zone,batch_delivery
ORD-1198,14:37,Thursday,3,660,7,Low,2,2,1.4,Low,Rain,Urban,Experienced,No,18,25,Z2,Z3,No
ORD-1199,23:32,Wednesday,3,505,25,High,10,5,4.9,Low,Rain,Suburban,Moderate,No,57,39,Z8,Z1,No
ORD-1200,19:28,Tuesday,4,606,14,High,2,2,4.6,Severe,Clear,Urban,New,Yes,47,48,Z2,Z4,Yes
ORD-1201,22:13,Wednesday,4,385,16,Moderate,7,2,6.6,Heavy,Hot,Dense Urban,Moderate,Yes,56,52,Z2,Z8,No
ORD-1202,13:14,Friday,3,520,9,Low,8,2,0.9,Moderate,Clear,Urban,Moderate,Yes,26,28,Z2,Z6,No
ORD-1203,13:32,Sunday,1,173,9,Low,3,5,3.8,Moderate,Clear,Dense Urban,Experienced,Yes,33,41,Z5,Z6,No
ORD-1204,17:05,Thursday,1,164,7,Low,3,2,9.5,Low,Cold,Suburban,Experienced,No,34,57,Z1,Z3,No
ORD-1205,20:13,Thursday,2,438,34,Very High,2,3,1.0,Severe,Hot,Urban,Moderate,Yes,48,30,Z8,Z1,No
ORD-1206,13:06,Wednesday,1,130,9,Low,7,4,3.1,Moderate,Clear,Suburban,Experienced,Yes,30,31,Z1,Z7,No
ORD-1207,14:12,Thursday,1,227,10,Moderate,7,2,6.6,Low,Clear,Suburban,Moderate,Yes,34,59,Z7,Z3,No
ORD-1208,14:07,Sunday,4,499,13,Moderate,2,1,0.9,Moderate,Clear,Dense Urban,Moderate,Yes,25,32,Z7,Z3,No
ORD-1209,18:45,Tuesday,3,328,9,Low,2,3,4.7,Moderate,Clear,Urban,Moderate,No,30,40,Z1,Z7,No
ORD-1210,12:58,Thursday,5,619,16,High,11,9,2.4,Low,Hot,Suburban,New,Yes,65,43,Z5,Z7,No
ORD-1211,20:07,Sunday,2,258,13,Moderate,7,2,3.7,Severe,Hot,Dense Urban,New,Yes,49,38,Z8,Z2,No
ORD-1212,11:51,Saturday,3,502,8,Low,3,7,4.5,Moderate,Rain,Urban,New,No,36,36,Z2,Z1,No
ORD-1213,20:30,Friday,4,1243,21,High,6,5,3.7,Heavy,Clear,Urban,New,Yes,49,45,Z5,Z4,No
ORD-1214,13:45,Friday,2,616,12,High,3,4,3.8,Heavy,Fog,Urban,Experienced,Yes,36,38,Z8,Z5,No
ORD-1215,13:43,Monday,3,468,13,Moderate,1,4,1.8,Heavy,Clear,Urban,New,Yes,28,34,Z1,Z5,No
ORD-1216,13:05,Friday,1,181,7,Moderate,4,2,6.9,Heavy,Fog,Urban,Experienced,Yes,35,55,Z1,Z6,No
ORD-1217,16:18,Wednesday,2,556,11,Moderate,7,2,1.9,Moderate,Fog,Urban,Experienced,No,29,28,Z4,Z7,No
ORD-1218,18:41,Tuesday,3,721,9,Moderate,3,3,2.6,Low,Clear,Dense Urban,Moderate,No,27,28,Z5,Z5,No
ORD-1219,14:21,Thursday,3,398,14,Moderate,5,3,4.4,Severe,Clear,Dense Urban,Moderate,Yes,54,48,Z4,Z3,Yes
ORD-1220,19:51,Thursday,5,1016,18,High,2,2,2.2,Moderate,Hot,Urban,Experienced,Yes,31,41,Z6,Z8,No
ORD-1221,18:43,Saturday,7,1307,13,Low,4,4,1.4,Moderate,Clear,Dense Urban,Moderate,No,31,47,Z2,Z1,No
ORD-1222,18:37,Friday,3,756,9,Low,2,7,2.1,Low,Clear,Urban,Moderate,No,26,29,Z3,Z3,No
ORD-1223,18:19,Tuesday,2,832,12,Moderate,1,8,5.5,Moderate,Clear,Urban,New,No,41,41,Z7,Z3,No
ORD-1224,20:15,Friday,3,507,11,High,1,3,6.0,Moderate,Clear,Urban,New,Yes,33,50,Z2,Z8,No
ORD-1225,19:38,Thursday,7,1523,17,Moderate,9,4,0.8,Heavy,Clear,Urban,Moderate,Yes,36,38,Z6,Z6,No
ORD-1226,20:33,Thursday,5,871,6,Low,3,1,2.7,Heavy,Rain,Dense Urban,Moderate,Yes,30,40,Z7,Z8,No
ORD-1227,11:10,Friday,3,545,16,Low,4,4,0.8,Moderate,Clear,Dense Urban,Experienced,No,32,26,Z2,Z3,No
ORD-1228,19:10,Thursday,2,269,18,High,11,2,1.5,Moderate,Clear,Dense Urban,Experienced,Yes,42,48,Z6,Z6,No
ORD-1229,09:14,Saturday,2,325,10,Low,2,3,2.2,Moderate,Clear,Dense Urban,Moderate,No,41,56,Z2,Z7,No
ORD-1230,12:33,Sunday,4,818,27,Very High,6,10,5.8,Moderate,Rain,Suburban,Experienced,Yes,64,53,Z3,Z3,No
ORD-1231,13:54,Friday,3,389,15,High,13,4,2.9,Heavy,Clear,Suburban,Experienced,Yes,43,43,Z1,Z6,No
ORD-1232,19:26,Friday,8,1540,39,High,1,2,4.2,Severe,Clear,Urban,Experienced,Yes,82,64,Z5,Z2,No
ORD-1233,19:36,Wednesday,3,568,11,Moderate,3,6,1.3,Moderate,Cold,Dense Urban,Experienced,Yes,30,29,Z7,Z6,No
ORD-1234,18:52,Wednesday,5,780,14,Moderate,2,7,1.6,Moderate,Rain,Urban,Moderate,No,33,50,Z6,Z6,No
ORD-1235,21:15,Monday,5,1704,14,Moderate,6,2,0.8,Moderate,Clear,Dense Urban,Moderate,Yes,30,50,Z5,Z1,No
ORD-1236,11:16,Friday,3,726,17,Moderate,2,2,3.1,Low,Clear,Urban,Moderate,No,30,37,Z2,Z1,No
ORD-1237,17:04,Wednesday,3,671,22,Very High,3,19,3.7,Low,Rain,Urban,New,No,72,36,Z8,Z2,No
ORD-1238,21:26,Tuesday,3,739,15,Moderate,2,6,0.6,Heavy,Fog,Suburban,Experienced,Yes,29,26,Z1,Z5,No
ORD-1239,19:39,Sunday,2,372,14,Moderate,6,4,5.6,Heavy,Clear,Urban,New,Yes,51,48,Z6,Z1,Yes
ORD-1240,12:24,Wednesday,1,168,13,Low,6,4,3.4,Moderate,Rain,Dense Urban,New,Yes,40,45,Z8,Z8,No
ORD-1241,14:01,Wednesday,6,1250,16,High,2,4,2.8,Low,Clear,Suburban,Experienced,Yes,30,40,Z7,Z1,No
ORD-1242,11:34,Wednesday,6,1142,12,Low,9,3,2.1,Heavy,Clear,Dense Urban,Experienced,No,38,37,Z5,Z3,No
ORD-1243,21:55,Friday,10,2187,21,Moderate,6,13,5.3,Moderate,Clear,Suburban,Experienced,Yes,54,73,Z8,Z2,No
ORD-1244,13:02,Friday,2,372,12,Moderate,2,5,5.3,Moderate,Clear,Urban,Experienced,Yes,50,42,Z7,Z3,No
ORD-1245,11:25,Friday,4,633,15,Moderate,2,1,4.8,Low,Hot,Urban,Moderate,No,31,40,Z3,Z4,No
ORD-1246,23:01,Wednesday,3,444,11,Low,2,10,1.3,Low,Clear,Urban,Moderate,No,30,27,Z2,Z5,No
ORD-1247,13:05,Sunday,3,374,13,Moderate,9,7,2.9,Heavy,Hot,Dense Urban,Moderate,Yes,46,40,Z5,Z2,No
ORD-1248,13:03,Wednesday,4,474,17,High,5,5,2.0,Moderate,Hot,Dense Urban,New,Yes,39,37,Z6,Z2,No
ORD-1249,13:08,Monday,2,534,22,Very High,5,4,6.0,Heavy,Clear,Urban,New,Yes,59,49,Z3,Z2,Yes
ORD-1250,22:40,Friday,2,364,16,High,2,5,3.5,Moderate,Clear,Urban,Moderate,No,34,36,Z1,Z7,No
ORD-1251,12:09,Sunday,3,565,26,High,2,7,3.4,Heavy,Clear,Dense Urban,Experienced,Yes,53,42,Z5,Z5,No
ORD-1252,11:18,Tuesday,3,416,14,Moderate,9,3,2.2,Low,Hot,Suburban,New,No,35,30,Z2,Z7,No
ORD-1253,11:33,Tuesday,1,170,13,High,1,3,8.4,Low,Clear,Urban,Moderate,No,37,50,Z5,Z3,No
ORD-1254,19:55,Monday,3,615,13,High,5,3,5.5,Low,Hot,Urban,Experienced,Yes,36,70,Z3,Z1,No
ORD-1255,09:20,Sunday,3,551,13,Low,3,3,10.3,Low,Clear,Suburban,Experienced,No,46,58,Z8,Z7,Yes
ORD-1256,16:46,Friday,2,588,11,High,1,7,3.7,Low,Clear,Suburban,New,No,30,35,Z5,Z7,No
ORD-1257,17:15,Saturday,1,98,11,Moderate,5,8,6.1,Low,Clear,Dense Urban,Experienced,No,45,37,Z8,Z4,No
ORD-1258,16:38,Sunday,2,368,16,Moderate,4,4,1.1,Heavy,Fog,Dense Urban,Experienced,No,34,22,Z3,Z4,No
ORD-1259,18:44,Saturday,3,574,13,Low,4,4,2.6,Low,Rain,Urban,New,No,31,29,Z7,Z6,No
ORD-1260,11:08,Friday,3,456,12,Low,1,5,2.0,Low,Rain,Dense Urban,Moderate,No,30,27,Z5,Z6,No
ORD-1261,19:49,Wednesday,3,642,18,Very High,6,3,2.2,Heavy,Clear,Urban,Experienced,Yes,38,35,Z8,Z8,No
ORD-1262,20:21,Monday,1,165,8,Moderate,7,9,1.4,Heavy,Clear,Urban,Experienced,Yes,31,24,Z2,Z7,No
ORD-1263,17:47,Wednesday,4,692,15,Low,6,3,0.5,Heavy,Clear,Dense Urban,Experienced,No,31,26,Z3,Z2,No
ORD-1264,20:15,Monday,3,940,19,High,5,3,4.7,Severe,Cold,Suburban,Moderate,Yes,53,66,Z3,Z8,No
ORD-1265,13:21,Sunday,5,592,16,High,7,10,6.3,Severe,Rain,Suburban,New,Yes,70,64,Z4,Z7,No
ORD-1266,19:37,Saturday,7,1394,18,Moderate,12,1,5.8,Moderate,Rain,Dense Urban,Experienced,Yes,61,55,Z2,Z8,Yes
ORD-1267,14:34,Saturday,3,448,6,Low,1,4,3.5,Heavy,Clear,Dense Urban,Moderate,No,49,33,Z8,Z6,No
ORD-1268,14:03,Friday,3,336,23,Very High,8,14,7.6,Heavy,Cold,Suburban,Experienced,Yes,68,58,Z4,Z3,No
ORD-1269,21:44,Friday,2,422,16,High,8,3,3.3,Moderate,Clear,Suburban,Experienced,Yes,38,39,Z2,Z4,No
ORD-1270,14:55,Thursday,3,250,8,Low,2,2,1.3,Moderate,Clear,Dense Urban,Moderate,No,22,31,Z8,Z5,No
ORD-1271,10:44,Monday,4,785,13,Low,2,2,0.9,Heavy,Cold,Urban,Moderate,No,24,27,Z6,Z2,No
ORD-1272,14:23,Sunday,3,326,13,High,3,2,2.9,Moderate,Rain,Urban,Moderate,Yes,30,37,Z8,Z6,No
ORD-1273,16:55,Tuesday,3,493,9,Low,1,3,2.3,Low,Clear,Urban,New,No,23,34,Z2,Z1,No
ORD-1274,19:33,Monday,2,279,15,Moderate,5,2,3.0,Severe,Clear,Urban,New,Yes,42,35,Z5,Z7,No
ORD-1275,20:35,Friday,7,1571,20,Low,2,2,1.6,Moderate,Rain,Urban,Experienced,Yes,32,34,Z2,Z3,No
ORD-1276,14:55,Monday,3,533,9,Moderate,7,8,2.1,Moderate,Clear,Dense Urban,New,No,36,29,Z8,Z3,No
ORD-1277,12:40,Thursday,2,392,9,Moderate,3,2,2.4,Heavy,Hot,Urban,Moderate,Yes,26,60,Z8,Z4,No
ORD-1278,20:42,Saturday,7,725,24,Moderate,4,2,2.6,Severe,Clear,Urban,Moderate,Yes,48,43,Z4,Z1,Yes
ORD-1279,17:03,Thursday,2,512,15,Moderate,2,3,3.8,Low,Clear,Dense Urban,Experienced,No,34,31,Z2,Z1,No
ORD-1280,22:10,Wednesday,1,156,8,Moderate,4,6,3.1,Severe,Hot,Urban,Moderate,Yes,35,48,Z4,Z2,No
ORD-1281,14:28,Friday,5,1307,16,Moderate,9,5,3.8,Moderate,Clear,Suburban,Moderate,Yes,43,45,Z3,Z1,No
ORD-1282,11:57,Tuesday,5,606,17,Low,5,4,2.1,Low,Clear,Urban,Experienced,No,37,31,Z4,Z1,Yes
ORD-1283,22:36,Wednesday,4,980,12,Moderate,2,4,7.5,Severe,Clear,Urban,Moderate,No,50,60,Z4,Z3,No
ORD-1284,20:34,Sunday,5,1120,11,Low,12,2,2.1,Heavy,Hot,Suburban,Experienced,Yes,36,35,Z1,Z2,No
ORD-1285,10:20,Tuesday,2,508,14,High,1,10,7.7,Moderate,Clear,Urban,New,No,50,52,Z8,Z5,No
ORD-1286,21:44,Saturday,3,373,9,Moderate,4,7,6.8,Heavy,Clear,Urban,New,Yes,45,52,Z5,Z8,No
ORD-1287,13:43,Sunday,5,730,33,High,8,5,3.7,Low,Clear,Suburban,Experienced,Yes,67,38,Z4,Z1,No
ORD-1288,20:06,Sunday,3,514,17,High,3,10,4.8,Moderate,Clear,Suburban,Moderate,Yes,47,42,Z6,Z7,No
ORD-1289,14:17,Monday,5,1052,13,Moderate,4,5,7.8,Low,Clear,Urban,Moderate,Yes,47,58,Z7,Z2,Yes
ORD-1290,18:50,Monday,2,654,9,Moderate,1,5,4.4,Heavy,Clear,Suburban,New,No,38,36,Z7,Z5,Yes
ORD-1291,20:59,Tuesday,4,637,20,High,2,3,1.8,Heavy,Clear,Urban,Moderate,Yes,33,41,Z2,Z7,No
ORD-1292,13:10,Friday,2,340,16,High,6,2,8.2,Moderate,Clear,Suburban,Experienced,Yes,46,56,Z5,Z3,No
ORD-1293,19:16,Friday,1,177,8,High,2,1,8.0,Low,Clear,Suburban,Experienced,Yes,38,52,Z3,Z5,No
ORD-1294,21:04,Sunday,2,510,12,High,13,1,3.6,Moderate,Cold,Urban,Moderate,Yes,38,44,Z3,Z7,No
ORD-1295,22:38,Monday,2,300,19,Very High,1,1,3.4,Low,Fog,Dense Urban,Moderate,No,37,43,Z6,Z7,No
ORD-1296,11:30,Thursday,9,1163,38,High,3,15,0.7,Low,Rain,Urban,Experienced,No,62,43,Z6,Z7,No
ORD-1297,15:37,Saturday,3,663,27,Very High,5,5,4.1,Low,Clear,Dense Urban,Experienced,No,52,40,Z3,Z3,No
ORD-1298,19:12,Friday,1,178,11,High,1,4,2.9,Low,Clear,Urban,New,Yes,28,30,Z6,Z5,No
ORD-1299,19:20,Wednesday,2,647,7,High,7,1,1.5,Moderate,Clear,Urban,Experienced,Yes,23,32,Z5,Z6,No
ORD-1300,10:09,Tuesday,2,370,9,Moderate,5,2,2.4,Moderate,Rain,Urban,Moderate,No,35,27,Z4,Z6,No
ORD-1301,19:54,Thursday,3,266,14,Moderate,5,2,5.0,Moderate,Clear,Urban,New,Yes,42,40,Z1,Z8,Yes
ORD-1302,13:49,Tuesday,2,322,9,Moderate,10,5,4.8,Moderate,Clear,Suburban,Moderate,Yes,42,47,Z6,Z6,No
ORD-1303,21:20,Tuesday,2,195,16,High,4,1,2.9,Heavy,Clear,Urban,Moderate,Yes,34,42,Z5,Z8,No
ORD-1304,12:58,Saturday,2,338,10,Moderate,6,3,4.5,Heavy,Rain,Urban,Moderate,Yes,39,45,Z5,Z3,No
ORD-1305,20:41,Monday,2,318,9,Moderate,4,2,3.9,Moderate,Clear,Urban,Experienced,Yes,32,38,Z4,Z4,Yes
ORD-1306,21:19,Sunday,3,489,7,Moderate,2,1,1.5,Heavy,Clear,Dense Urban,Moderate,Yes,22,40,Z7,Z3,No
ORD-1307,21:55,Tuesday,2,212,8,Moderate,4,8,3.0,Severe,Hot,Dense Urban,Moderate,Yes,41,40,Z6,Z4,No
ORD-1308,19:58,Tuesday,2,405,14,Very High,1,4,3.5,Severe,Rain,Urban,Experienced,Yes,40,46,Z7,Z5,No
ORD-1309,11:15,Monday,2,251,12,Moderate,1,7,7.9,Moderate,Clear,Urban,Moderate,No,44,48,Z2,Z6,No
ORD-1310,13:29,Wednesday,2,692,16,High,4,2,0.8,Heavy,Clear,Dense Urban,Moderate,Yes,31,23,Z2,Z7,No
ORD-1311,10:56,Friday,3,830,14,Low,2,4,0.9,Severe,Fog,Dense Urban,New,No,31,45,Z7,Z3,No
ORD-1312,20:27,Thursday,2,232,14,Very High,1,3,7.5,Moderate,Clear,Urban,Experienced,Yes,59,54,Z5,Z6,No
ORD-1313,12:34,Sunday,4,725,16,Low,10,3,1.0,Severe,Clear,Dense Urban,Experienced,Yes,39,30,Z3,Z4,No
ORD-1314,19:37,Friday,4,629,23,Very High,2,4,1.0,Severe,Clear,Dense Urban,Moderate,Yes,40,36,Z1,Z1,No
ORD-1315,12:36,Wednesday,3,659,12,High,4,4,8.9,Moderate,Rain,Urban,Moderate,Yes,54,61,Z6,Z7,No
ORD-1316,19:33,Thursday,5,833,25,High,5,5,2.1,Heavy,Clear,Dense Urban,Moderate,Yes,50,61,Z7,Z3,No
ORD-1317,19:23,Tuesday,2,394,17,High,2,3,1.4,Heavy,Clear,Dense Urban,Experienced,Yes,33,28,Z5,Z2,No
ORD-1318,14:29,Saturday,4,471,25,High,2,7,3.4,Moderate,Hot,Dense Urban,Experienced,Yes,53,41,Z8,Z5,No
ORD-1319,12:16,Friday,9,919,23,High,4,3,1.9,Severe,Clear,Dense Urban,Experienced,Yes,64,44,Z8,Z1,No
ORD-1320,21:20,Friday,1,111,11,Very High,11,4,4.3,Low,Rain,Suburban,Moderate,Yes,61,37,Z3,Z5,No
ORD-1321,14:06,Monday,5,1140,28,High,3,3,2.2,Moderate,Clear,Urban,Experienced,Yes,57,41,Z8,Z3,No
ORD-1322,20:12,Sunday,3,596,12,High,2,2,5.2,Moderate,Clear,Suburban,Moderate,Yes,31,50,Z3,Z4,No
ORD-1323,21:25,Sunday,7,1386,20,Moderate,1,2,2.2,Severe,Clear,Dense Urban,Experienced,Yes,37,38,Z3,Z6,No
ORD-1324,18:47,Saturday,1,200,12,Low,3,4,2.9,Low,Clear,Urban,Moderate,No,45,50,Z2,Z1,No
ORD-1325,13:35,Monday,1,213,8,Moderate,1,2,0.6,Severe,Clear,Dense Urban,Moderate,Yes,19,23,Z1,Z2,No
ORD-1326,21:16,Wednesday,3,406,11,Moderate,1,6,5.8,Low,Clear,Suburban,Moderate,Yes,31,74,Z6,Z1,No
ORD-1327,21:18,Wednesday,1,206,14,Very High,2,4,1.6,Severe,Clear,Dense Urban,Moderate,Yes,55,49,Z4,Z5,No
ORD-1328,23:21,Thursday,4,485,14,Low,5,3,6.9,Low,Clear,Suburban,Moderate,No,39,50,Z1,Z5,No
ORD-1329,22:06,Monday,2,296,26,Very High,1,2,4.0,Heavy,Cold,Urban,Experienced,Yes,47,63,Z5,Z5,No
ORD-1330,22:30,Tuesday,3,484,9,Low,2,8,0.6,Moderate,Fog,Urban,Moderate,No,24,49,Z7,Z5,No
ORD-1331,20:55,Thursday,3,431,12,Moderate,5,3,0.9,Heavy,Rain,Dense Urban,Experienced,Yes,30,48,Z2,Z7,No
ORD-1332,18:48,Sunday,6,743,21,Moderate,1,3,0.8,Moderate,Clear,Dense Urban,Experienced,No,34,33,Z5,Z6,No
ORD-1333,20:04,Sunday,2,390,18,High,7,6,10.0,Severe,Hot,Urban,Experienced,Yes,79,71,Z5,Z4,Yes
ORD-1334,20:46,Friday,4,674,25,Very High,9,3,2.1,Heavy,Clear,Suburban,Moderate,Yes,46,34,Z8,Z8,No
ORD-1335,19:25,Monday,3,509,16,High,6,4,2.0,Heavy,Clear,Suburban,Experienced,Yes,45,30,Z1,Z3,Yes
ORD-1336,18:12,Friday,1,198,14,High,3,3,2.5,Low,Hot,Dense Urban,Experienced,No,32,29,Z2,Z8,No
ORD-1337,21:31,Sunday,2,378,14,High,2,6,2.6,Heavy,Clear,Urban,Moderate,Yes,48,39,Z3,Z2,No
ORD-1338,09:36,Wednesday,2,315,12,High,1,4,4.3,Heavy,Clear,Urban,New,No,35,36,Z5,Z2,No
ORD-1339,10:13,Monday,2,188,12,High,2,11,5.0,Moderate,Rain,Suburban,Moderate,No,45,48,Z6,Z5,No
ORD-1340,12:42,Wednesday,2,400,14,Very High,13,9,1.1,Moderate,Clear,Suburban,Moderate,Yes,43,30,Z4,Z7,No
ORD-1341,11:21,Thursday,4,367,10,Moderate,3,7,5.0,Moderate,Clear,Dense Urban,Experienced,No,41,47,Z2,Z6,No
ORD-1342,12:53,Sunday,2,438,9,Moderate,4,3,3.4,Moderate,Fog,Urban,Moderate,Yes,29,32,Z3,Z1,No
ORD-1343,21:11,Sunday,3,570,15,High,11,2,0.9,Moderate,Rain,Urban,Experienced,Yes,50,33,Z4,Z8,No
ORD-1344,12:30,Monday,2,246,23,Very High,1,2,3.9,Moderate,Hot,Urban,Moderate,Yes,43,43,Z4,Z2,Yes
ORD-1345,18:02,Friday,4,514,9,Low,1,2,5.5,Low,Clear,Urban,Experienced,No,27,40,Z2,Z4,No
ORD-1346,18:35,Thursday,1,180,12,Moderate,6,4,5.6,Heavy,Clear,Suburban,Experienced,No,40,45,Z2,Z6,No
ORD-1347,13:41,Saturday,4,899,9,High,32,6,6.6,Heavy,Clear,Urban,Moderate,Yes,70,60,Z3,Z5,No
ORD-1348,13:06,Sunday,5,1164,13,Moderate,5,7,3.8,Heavy,Clear,Urban,Experienced,Yes,39,47,Z8,Z8,No
ORD-1349,22:13,Saturday,2,629,12,Moderate,6,4,6.2,Heavy,Rain,Urban,Moderate,Yes,54,55,Z1,Z3,Yes
ORD-1350,13:53,Thursday,2,439,18,High,3,3,3.8,Heavy,Clear,Dense Urban,New,Yes,45,39,Z3,Z5,No
ORD-1351,14:02,Monday,3,382,13,High,1,4,4.8,Heavy,Clear,Dense Urban,Experienced,Yes,43,48,Z6,Z4,Yes
ORD-1352,12:22,Sunday,1,147,10,Moderate,1,11,7.2,Heavy,Cold,Urban,Moderate,Yes,47,47,Z2,Z6,No
ORD-1353,18:37,Sunday,3,974,31,High,7,2,5.2,Low,Fog,Urban,Moderate,No,56,59,Z6,Z7,No
ORD-1354,13:26,Friday,3,827,24,Very High,5,2,6.0,Heavy,Clear,Urban,Experienced,Yes,57,80,Z8,Z3,Yes
ORD-1355,20:57,Sunday,2,386,9,Moderate,1,2,2.8,Heavy,Cold,Dense Urban,Moderate,Yes,29,38,Z4,Z7,No
ORD-1356,12:57,Wednesday,3,849,60,High,1,2,0.4,Severe,Clear,Urban,Moderate,Yes,73,29,Z6,Z7,Yes
ORD-1357,19:01,Wednesday,3,360,25,Very High,5,10,2.4,Moderate,Clear,Suburban,Moderate,Yes,52,40,Z4,Z7,Yes
ORD-1358,12:29,Sunday,3,935,47,Moderate,2,4,3.7,Moderate,Clear,Suburban,Moderate,Yes,65,38,Z4,Z6,No
ORD-1359,20:51,Wednesday,4,814,12,Low,2,3,3.5,Moderate,Clear,Urban,Moderate,Yes,32,36,Z8,Z3,Yes
ORD-1360,20:27,Thursday,1,221,11,High,5,3,4.1,Heavy,Clear,Dense Urban,Moderate,Yes,41,63,Z3,Z8,No
ORD-1361,13:05,Wednesday,2,314,9,Moderate,5,4,4.3,Heavy,Clear,Urban,Moderate,Yes,54,42,Z4,Z3,No
ORD-1362,18:08,Tuesday,4,406,21,High,6,8,2.4,Low,Fog,Urban,Experienced,No,61,52,Z1,Z4,No
ORD-1363,22:44,Thursday,4,760,14,Low,2,2,7.3,Heavy,Clear,Urban,Experienced,No,47,51,Z8,Z7,No
ORD-1364,22:59,Saturday,1,373,9,Low,1,2,1.5,Low,Clear,Dense Urban,Experienced,No,22,27,Z7,Z7,No
ORD-1365,21:51,Saturday,1,186,16,Moderate,4,3,1.9,Heavy,Clear,Urban,Moderate,Yes,37,30,Z8,Z2,Yes
ORD-1366,14:52,Monday,3,429,12,Low,3,3,2.2,Moderate,Clear,Suburban,Moderate,No,27,28,Z3,Z3,No
ORD-1367,13:27,Wednesday,3,469,21,Very High,2,6,1.5,Low,Clear,Suburban,Moderate,Yes,35,31,Z4,Z8,No
ORD-1368,09:19,Saturday,3,523,14,High,3,4,7.8,Low,Clear,Suburban,Experienced,No,41,56,Z3,Z2,No
ORD-1369,13:08,Saturday,3,371,17,High,4,6,5.3,Moderate,Clear,Suburban,Experienced,Yes,45,49,Z6,Z2,Yes
ORD-1370,22:15,Wednesday,2,430,12,High,5,9,0.5,Heavy,Clear,Urban,New,Yes,32,30,Z5,Z6,No
ORD-1371,10:36,Saturday,1,164,15,High,5,2,2.5,Low,Clear,Suburban,Experienced,No,51,30,Z8,Z4,No
ORD-1372,09:17,Saturday,4,1044,26,Moderate,4,2,0.6,Moderate,Clear,Dense Urban,Moderate,No,40,22,Z4,Z5,No
ORD-1373,19:20,Wednesday,2,214,15,High,3,3,4.3,Heavy,Clear,Urban,Moderate,Yes,42,65,Z5,Z1,Yes
ORD-1374,14:52,Friday,1,259,16,High,1,7,2.9,Moderate,Fog,Dense Urban,Moderate,No,45,30,Z6,Z1,No
ORD-1375,12:26,Tuesday,1,148,9,Moderate,2,4,3.3,Low,Clear,Urban,Moderate,Yes,25,32,Z5,Z2,No
ORD-1376,20:32,Monday,4,725,19,Very High,8,12,0.7,Severe,Hot,Urban,Experienced,Yes,46,28,Z3,Z2,No
ORD-1377,19:48,Tuesday,3,587,22,High,4,9,5.7,Low,Clear,Suburban,Experienced,Yes,49,47,Z5,Z6,No
ORD-1378,13:54,Friday,3,525,12,Low,2,2,4.9,Low,Clear,Dense Urban,Experienced,Yes,38,42,Z4,Z8,Yes
ORD-1379,19:47,Saturday,2,316,10,Moderate,4,8,4.4,Heavy,Hot,Urban,Experienced,Yes,40,57,Z3,Z8,No
ORD-1380,12:38,Sunday,3,764,11,Moderate,4,4,1.6,Low,Rain,Dense Urban,Experienced,Yes,29,32,Z1,Z3,No
ORD-1381,20:47,Sunday,1,148,10,High,1,13,1.1,Moderate,Clear,Urban,Moderate,Yes,34,26,Z5,Z2,Yes
ORD-1382,18:39,Monday,10,2528,28,Moderate,2,1,0.8,Low,Clear,Dense Urban,Moderate,No,42,32,Z3,Z4,Yes
ORD-1383,12:08,Sunday,3,256,15,Moderate,9,2,3.5,Low,Clear,Urban,Moderate,Yes,38,39,Z3,Z1,No
ORD-1384,20:24,Monday,6,1093,20,Moderate,5,3,3.3,Moderate,Rain,Urban,Experienced,Yes,46,41,Z6,Z1,Yes
ORD-1385,19:41,Monday,4,439,10,Moderate,2,2,2.0,Moderate,Clear,Suburban,Experienced,Yes,22,37,Z1,Z2,No
ORD-1386,14:28,Wednesday,4,670,13,High,7,5,4.8,Moderate,Rain,Suburban,Moderate,Yes,42,51,Z1,Z2,No
ORD-1387,10:49,Wednesday,3,328,26,Moderate,5,5,1.6,Heavy,Rain,Urban,Experienced,No,46,33,Z7,Z3,No
ORD-1388,19:12,Sunday,1,138,8,Moderate,3,6,3.7,Severe,Clear,Urban,Moderate,Yes,35,50,Z4,Z5,No
ORD-1389,13:58,Thursday,3,375,15,High,1,2,6.2,Heavy,Clear,Urban,Experienced,Yes,45,51,Z6,Z4,No
ORD-1390,15:28,Wednesday,4,578,19,Moderate,5,3,2.2,Moderate,Hot,Dense Urban,Moderate,No,39,37,Z1,Z3,No
ORD-1391,19:49,Friday,4,358,25,Very High,2,3,4.5,Heavy,Clear,Dense Urban,Moderate,Yes,51,45,Z1,Z8,No
ORD-1392,21:56,Sunday,4,733,29,Very High,3,4,4.9,Heavy,Clear,Urban,Moderate,Yes,54,51,Z6,Z6,No
ORD-1393,20:15,Wednesday,3,467,15,Very High,4,6,5.7,Low,Clear,Suburban,Moderate,Yes,38,51,Z2,Z4,No
ORD-1394,20:22,Saturday,5,735,25,High,3,3,3.4,Moderate,Hot,Dense Urban,Moderate,Yes,70,41,Z3,Z6,Yes
ORD-1395,21:09,Saturday,4,733,34,Very High,1,15,5.1,Moderate,Clear,Suburban,Experienced,Yes,62,48,Z1,Z3,No
ORD-1396,12:55,Thursday,3,370,22,High,4,5,5.1,Heavy,Clear,Suburban,Moderate,Yes,51,50,Z5,Z4,No
ORD-1397,22:26,Saturday,6,1073,20,Very High,2,2,1.4,Moderate,Clear,Dense Urban,Moderate,Yes,33,36,Z7,Z7,No
